,iso_code,location,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,hosp_patients_per_million
3714,BFA,Burkina Faso,2022-08-21,0.0,0.0,0.0
3715,BFA,Burkina Faso,2022-08-28,0.0,0.0,0.0
3716,BFA,Burkina Faso,2022-09-04,0.0,0.0,0.0
3717,BFA,Burkina Faso,2022-09-11,16.541,0.35000000000000003,0.0
3718,BFA,Burkina Faso,2022-09-18,0.0,0.0,0.0
3719,BFA,Burkina Faso,2022-09-25,0.0,0.0,0.0
3720,BFA,Burkina Faso,2022-10-02,0.749,0.0,0.0
3721,BFA,Burkina Faso,2022-10-09,0.091,0.042,0.0
3722,BFA,Burkina Faso,2022-10-16,0.266,0.0,0.0
3723,BFA,Burkina Faso,2022-10-23,0.133,0.0,0.0
3724,BFA,Burkina Faso,2022-10-30,0.266,0.0,0.0
3725,BFA,Burkina Faso,2022-11-06,0.308,0.0,0.0
3726,BFA,Burkina Faso,2022-11-13,0.399,0.0,0.0
3727,BFA,Burkina Faso,2022-11-20,0.0,0.0,0.0
3728,BFA,Burkina Faso,2022-11-27,0.0,0.0,0.0
3729,BFA,Burkina Faso,2022-12-04,0.0,0.0,0.0
3730,BFA,Burkina Faso,2022-12-11,0.0,0.0,0.0
3731,BFA,Burkina Faso,2022-12-18,0.0,0.0,0.0
3732,BFA,Burkina Faso,2022-12-25,0.0,0.0,0.0
3733,BFA,Burkina Faso,2023-01-01,0.0,0.0,0.0
3734,BFA,Burkina Faso,2023-01-08,0.0,0.0,0.0
3735,BFA,Burkina Faso,2023-01-15,0.0,0.0,0.0
3736,BFA,Burkina Faso,2023-01-22,0.0,0.0,0.0
3737,BFA,Burkina Faso,2023-01-29,0.0,0.0,0.0
3738,BFA,Burkina Faso,2023-02-05,0.0,0.0,0.0
3739,BFA,Burkina Faso,2023-02-12,0.0,0.0,0.0
3740,BFA,Burkina Faso,2023-02-19,0.0,0.0,0.0
3741,BFA,Burkina Faso,2023-02-26,0.0,0.0,0.0
3742,BFA,Burkina Faso,2023-03-05,0.0,0.0,0.0
3743,BFA,Burkina Faso,2023-03-12,0.0,0.0,0.0
3744,BFA,Burkina Faso,2023-03-19,0.0,0.0,0.0
3745,BFA,Burkina Faso,2023-03-26,0.0,0.0,0.0
3746,BFA,Burkina Faso,2023-04-02,0.0,0.0,0.0
3747,BFA,Burkina Faso,2023-04-09,0.0,0.0,0.0
3748,BFA,Burkina Faso,2023-04-16,0.0,0.0,0.0
3749,BFA,Burkina Faso,2023-04-23,0.0,0.0,0.0
3750,BFA,Burkina Faso,2023-04-30,0.0,0.0,0.0
3751,BFA,Burkina Faso,2023-05-07,0.0,0.0,0.0
3752,BFA,Burkina Faso,2023-05-14,0.0,0.0,0.0
3753,BFA,Burkina Faso,2023-05-21,0.0,0.0,0.0
3754,BFA,Burkina Faso,2023-05-28,0.0,0.0,0.0
3755,BFA,Burkina Faso,2023-06-04,0.0,0.0,0.0
3756,BFA,Burkina Faso,2023-06-11,0.0,0.0,0.0
3757,BFA,Burkina Faso,2023-06-18,0.0,0.0,0.0
3758,BFA,Burkina Faso,2023-06-25,0.0,0.0,0.0
3759,BFA,Burkina Faso,2023-07-02,0.0,0.0,0.0
3760,BFA,Burkina Faso,2023-07-09,0.0,0.0,0.0
3761,BFA,Burkina Faso,2023-07-16,0.0,0.0,0.0
3762,BGD,Bangladesh,2019-10-06,0.0,0.0,0.0
3763,BGD,Bangladesh,2019-10-13,0.0,0.0,0.0
3764,BGD,Bangladesh,2019-10-20,0.0,0.0,0.0
3765,BGD,Bangladesh,2019-10-27,0.0,0.0,0.0
3766,BGD,Bangladesh,2019-11-03,0.0,0.0,0.0
3767,BGD,Bangladesh,2019-11-10,0.0,0.0,0.0
3768,BGD,Bangladesh,2019-11-17,0.0,0.0,0.0
3769,BGD,Bangladesh,2019-11-24,0.0,0.0,0.0
3770,BGD,Bangladesh,2019-12-01,0.0,0.0,0.0
3771,BGD,Bangladesh,2019-12-08,0.003,0.0,0.0
3772,BGD,Bangladesh,2019-12-15,0.039,0.0,0.0
3773,BGD,Bangladesh,2019-12-22,0.05,0.005,0.0
3774,BGD,Bangladesh,2019-12-29,0.159,0.022,0.0
3775,BGD,Bangladesh,2020-01-05,0.108,0.012,0.0
3776,BGD,Bangladesh,2020-01-12,1.6139999999999999,0.09899999999999999,0.0
3777,BGD,Bangladesh,2020-01-19,7.254,0.238,0.0
3778,BGD,Bangladesh,2020-01-26,15.3,0.358,0.0
3779,BGD,Bangladesh,2020-02-02,20.226,0.24,0.0
3780,BGD,Bangladesh,2020-02-09,27.664,0.199,0.0
3781,BGD,Bangladesh,2020-02-16,38.043,0.48600000000000004,0.0
3782,BGD,Bangladesh,2020-02-23,56.554,0.748,0.0
3783,BGD,Bangladesh,2020-03-01,71.28399999999999,0.911,0.0
3784,BGD,Bangladesh,2020-03-08,98.735,1.24,0.0
3785,BGD,Bangladesh,2020-03-15,119.04299999999999,1.601,0.0
3786,BGD,Bangladesh,2020-03-22,138.512,1.692,0.0
3787,BGD,Bangladesh,2020-03-29,145.198,1.6260000000000001,0.0
3788,BGD,Bangladesh,2020-04-05,151.728,1.766,0.0
3789,BGD,Bangladesh,2020-04-12,130.978,1.796,0.0
3790,BGD,Bangladesh,2020-04-19,123.135,1.585,0.0
3791,BGD,Bangladesh,2020-04-26,114.999,1.714,0.0
3792,BGD,Bangladesh,2020-05-03,108.606,1.596,0.0
3793,BGD,Bangladesh,2020-05-10,89.212,1.341,0.0
3794,BGD,Bangladesh,2020-05-17,112.589,1.471,0.0
3795,BGD,Bangladesh,2020-05-24,108.106,1.58,0.0
3796,BGD,Bangladesh,2020-05-31,98.356,1.754,0.0
3797,BGD,Bangladesh,2020-06-07,88.051,1.52,0.0
3798,BGD,Bangladesh,2020-06-14,78.02,1.443,0.0
3799,BGD,Bangladesh,2020-06-21,67.122,1.318,0.0
3800,BGD,Bangladesh,2020-06-28,63.756,1.259,0.0
3801,BGD,Bangladesh,2020-07-05,56.653,1.193,0.0
3802,BGD,Bangladesh,2020-07-12,55.922,1.059,0.0
3803,BGD,Bangladesh,2020-07-19,58.22,0.903,0.0
3804,BGD,Bangladesh,2020-07-26,60.089000000000006,0.777,0.0
3805,BGD,Bangladesh,2020-08-02,58.826,0.8150000000000001,0.0
3806,BGD,Bangladesh,2020-08-09,64.513,0.796,0.0
3807,BGD,Bangladesh,2020-08-16,66.43,0.723,0.0
3808,BGD,Bangladesh,2020-08-23,81.182,0.933,0.0
3809,BGD,Bangladesh,2020-08-30,89.215,1.251,0.0
3810,BGD,Bangladesh,2020-09-06,89.012,1.325,0.0
3811,BGD,Bangladesh,2020-09-13,82.269,1.285,0.0
3812,BGD,Bangladesh,2020-09-20,65.598,1.31,0.0
3813,BGD,Bangladesh,2020-09-27,52.777,1.127,0.0
3814,BGD,Bangladesh,2020-10-04,43.299,1.021,0.0
3815,BGD,Bangladesh,2020-10-11,37.66,0.932,0.0
3816,BGD,Bangladesh,2020-10-18,34.18,0.8,0.0
3817,BGD,Bangladesh,2020-10-25,26.869,0.6950000000000001,0.0
3818,BGD,Bangladesh,2020-11-01,21.444,0.667,0.0
3819,BGD,Bangladesh,2020-11-08,17.969,0.51,0.0
3820,BGD,Bangladesh,2020-11-15,15.136000000000001,0.442,0.0
3821,BGD,Bangladesh,2020-11-22,15.827,0.438,0.0
3822,BGD,Bangladesh,2020-11-29,15.97,0.367,0.0
3823,BGD,Bangladesh,2020-12-06,20.89,0.301,0.0
3824,BGD,Bangladesh,2020-12-13,32.998,0.41200000000000003,0.0
3825,BGD,Bangladesh,2020-12-20,62.416000000000004,0.709,0.0
3826,BGD,Bangladesh,2020-12-27,114.841,1.019,0.0
3827,BGD,Bangladesh,2021-01-03,197.231,1.758,0.0
3828,BGD,Bangladesh,2021-01-10,275.941,2.442,0.0
3829,BGD,Bangladesh,2021-01-17,240.06,3.319,0.0
3830,BGD,Bangladesh,2021-01-24,166.99,3.9979999999999998,0.0
3831,BGD,Bangladesh,2021-01-31,122.635,3.499,0.0
3832,BGD,Bangladesh,2021-02-07,74.057,2.445,0.0
3833,BGD,Bangladesh,2021-02-14,53.909,1.608,0.0
3834,BGD,Bangladesh,2021-02-21,40.527,1.2389999999999999,0.0
3835,BGD,Bangladesh,2021-02-28,57.190999999999995,1.224,0.0
3836,BGD,Bangladesh,2021-03-07,64.537,1.396,0.0
3837,BGD,Bangladesh,2021-03-14,82.97,1.541,0.0
3838,BGD,Bangladesh,2021-03-21,121.463,2.081,0.0
3839,BGD,Bangladesh,2021-03-28,184.722,3.13,0.0
3840,BGD,Bangladesh,2021-04-04,283.421,4.492,0.0
3841,BGD,Bangladesh,2021-04-11,393.79200000000003,6.718,0.0
3842,BGD,Bangladesh,2021-04-18,479.532,8.530000000000001,0.0
3843,BGD,Bangladesh,2021-04-25,411.998,8.317,0.0
3844,BGD,Bangladesh,2021-05-02,482.594,9.042,0.0
3845,BGD,Bangladesh,2021-05-09,563.784,9.74,0.0
3846,BGD,Bangladesh,2021-05-16,434.129,9.789,0.0
3847,BGD,Bangladesh,2021-05-23,298.724,7.4270000000000005,0.0
3848,BGD,Bangladesh,2021-05-30,209.472,5.102,0.0
3849,BGD,Bangladesh,2021-06-06,145.978,3.649,0.0
3850,BGD,Bangladesh,2021-06-13,104.225,2.552,0.0
3851,BGD,Bangladesh,2021-06-20,79.371,1.849,0.0
3852,BGD,Bangladesh,2021-06-27,59.556,1.379,0.0
3853,BGD,Bangladesh,2021-07-04,43.945,1.0110000000000001,0.0
3854,BGD,Bangladesh,2021-07-11,29.555,0.704,0.0
3855,BGD,Bangladesh,2021-07-18,21.383,0.549,0.0
3856,BGD,Bangladesh,2021-07-25,14.549,0.377,0.0
3857,BGD,Bangladesh,2021-08-01,11.469999999999999,0.28200000000000003,0.0
3858,BGD,Bangladesh,2021-08-08,9.268,0.20900000000000002,0.0
3859,BGD,Bangladesh,2021-08-15,8.639,0.158,0.0
3860,BGD,Bangladesh,2021-08-22,9.103,0.169,0.0
3861,BGD,Bangladesh,2021-08-29,9.894,0.164,0.0
3862,BGD,Bangladesh,2021-09-05,9.628,0.12,0.0
3863,BGD,Bangladesh,2021-09-12,10.233,0.167,0.0
3864,BGD,Bangladesh,2021-09-19,11.327,0.14100000000000001,0.0
3865,BGD,Bangladesh,2021-09-26,10.847,0.081,0.0
3866,BGD,Bangladesh,2021-10-03,15.713000000000001,0.085,0.0
3867,BGD,Bangladesh,2021-10-10,29.794,0.146,0.0
3868,BGD,Bangladesh,2021-10-17,90.729,0.16899999999999998,0.0
3869,BGD,Bangladesh,2021-10-24,281.321,0.371,0.0
3870,BGD,Bangladesh,2021-10-31,533.613,0.632,0.0
3871,BGD,Bangladesh,2021-11-07,512.604,1.162,0.0
3872,BGD,Bangladesh,2021-11-14,347.1,1.4,0.0
3873,BGD,Bangladesh,2021-11-21,192.4,1.0190000000000001,0.0
3874,BGD,Bangladesh,2021-11-28,82.29,0.578,0.0
3875,BGD,Bangladesh,2021-12-05,36.535000000000004,0.318,0.0
3876,BGD,Bangladesh,2021-12-12,18.122,0.24,0.0
3877,BGD,Bangladesh,2021-12-19,9.042,0.073,0.0
3878,BGD,Bangladesh,2021-12-26,4.648,0.025,0.0
3879,BGD,Bangladesh,2022-01-02,3.086,0.02,0.0
3880,BGD,Bangladesh,2022-01-09,2.091,0.011,0.0
3881,BGD,Bangladesh,2022-01-16,1.586,0.007,0.0
3882,BGD,Bangladesh,2022-01-23,1.558,0.019,0.0
3883,BGD,Bangladesh,2022-01-30,1.037,0.002,0.0
3884,BGD,Bangladesh,2022-02-06,0.629,0.0,0.0
3885,BGD,Bangladesh,2022-02-13,0.975,0.0,0.0
3886,BGD,Bangladesh,2022-02-20,1.245,0.001,0.0
3887,BGD,Bangladesh,2022-02-27,1.097,0.018000000000000002,0.0
3888,BGD,Bangladesh,2022-03-06,1.2429999999999999,0.008,0.0
3889,BGD,Bangladesh,2022-03-13,1.8559999999999999,0.001,0.0
3890,BGD,Bangladesh,2022-03-20,7.3309999999999995,0.0,0.0
3891,BGD,Bangladesh,2022-03-27,33.485,0.026000000000000002,0.0
3892,BGD,Bangladesh,2022-04-03,72.844,0.091,0.0
3893,BGD,Bangladesh,2022-04-10,74.23,0.221,0.0
3894,BGD,Bangladesh,2022-04-17,42.499,0.186,0.0
3895,BGD,Bangladesh,2022-04-24,38.67,0.201,0.0
3896,BGD,Bangladesh,2022-05-01,23.634,0.161,0.0
3897,BGD,Bangladesh,2022-05-08,15.228,0.10099999999999999,0.0
3898,BGD,Bangladesh,2022-05-15,9.93,0.064,0.0
3899,BGD,Bangladesh,2022-05-22,7.5,0.027,0.0
3900,BGD,Bangladesh,2022-05-29,6.857,0.031,0.0
3901,BGD,Bangladesh,2022-06-05,8.343,0.03,0.0
3902,BGD,Bangladesh,2022-06-12,10.863,0.031,0.0
3903,BGD,Bangladesh,2022-06-19,14.471,0.039,0.0
3904,BGD,Bangladesh,2022-06-26,20.706,0.058,0.0
3905,BGD,Bangladesh,2022-07-03,25.621000000000002,0.095,0.0
3906,BGD,Bangladesh,2022-07-10,23.554000000000002,0.077,0.0
3907,BGD,Bangladesh,2022-07-17,16.912,0.088,0.0
3908,BGD,Bangladesh,2022-07-24,13.039,0.108,0.0
3909,BGD,Bangladesh,2022-07-31,7.161,0.048,0.0
3910,BGD,Bangladesh,2022-08-07,4.564,0.042,0.0
3911,BGD,Bangladesh,2022-08-14,2.643,0.011,0.0
3912,BGD,Bangladesh,2022-08-21,1.481,0.021,0.0
3913,BGD,Bangladesh,2022-08-28,1.008,0.009000000000000001,0.0
3914,BGD,Bangladesh,2022-09-04,0.77,0.016,0.0
3915,BGD,Bangladesh,2022-09-11,0.802,0.017,0.0
3916,BGD,Bangladesh,2022-09-18,0.847,0.011,0.0
3917,BGD,Bangladesh,2022-09-25,0.6719999999999999,0.006,0.0
3918,BGD,Bangladesh,2022-10-02,0.537,0.008,0.0
3919,BGD,Bangladesh,2022-10-09,0.7809999999999999,0.005,0.0
3920,BGD,Bangladesh,2022-10-16,0.648,0.005,0.0
3921,BGD,Bangladesh,2022-10-23,0.455,0.002,0.0
3922,BGD,Bangladesh,2022-10-30,0.49,0.002,0.0
3923,BGD,Bangladesh,2022-11-06,0.493,0.009000000000000001,0.0
3924,BGD,Bangladesh,2022-11-13,0.445,0.008,0.0
3925,BGD,Bangladesh,2022-11-20,0.41100000000000003,0.009000000000000001,0.0
3926,BGD,Bangladesh,2022-11-27,0.356,0.0,0.0
3927,BGD,Bangladesh,2022-12-04,0.346,0.0,0.0
3928,BGD,Bangladesh,2022-12-11,0.304,0.0,0.0
3929,BGD,Bangladesh,2022-12-18,0.32,0.0,0.0
3930,BGD,Bangladesh,2022-12-25,0.20400000000000001,0.0,0.0
3931,BGD,Bangladesh,2023-01-01,0.216,0.006,0.0
3932,BGD,Bangladesh,2023-01-08,0.237,0.001,0.0
3933,BGD,Bangladesh,2023-01-15,0.225,0.0,0.0
3934,BGD,Bangladesh,2023-01-22,0.222,0.0,0.0
3935,BGD,Bangladesh,2023-01-29,0.324,0.0,0.0
3936,BGD,Bangladesh,2023-02-05,0.534,0.0,0.0
3937,BGD,Bangladesh,2023-02-12,0.808,0.0,0.0
3938,BGD,Bangladesh,2023-02-19,0.815,0.0,0.0
3939,BGD,Bangladesh,2023-02-26,1.4,0.0,0.0
3940,BGD,Bangladesh,2023-03-05,3.5260000000000002,0.006,0.0
3941,BGD,Bangladesh,2023-03-12,4.092,0.024,0.0
3942,BGD,Bangladesh,2023-03-19,5.139,0.019,0.0
3943,BGD,Bangladesh,2023-03-26,5.651,0.024,0.0
3944,BGD,Bangladesh,2023-04-02,3.442,0.02,0.0
3945,BGD,Bangladesh,2023-04-09,2.533,0.001,0.0
3946,BGD,Bangladesh,2023-04-16,2.409,0.008,0.0
3947,BGD,Bangladesh,2023-04-23,2.61,0.019,0.0
3948,BGD,Bangladesh,2023-04-30,2.329,0.024,0.0
3949,BGD,Bangladesh,2023-05-07,2.313,0.015,0.0
3950,BGD,Bangladesh,2023-05-14,1.69,0.016,0.0
3951,BGD,Bangladesh,2023-05-21,1.112,0.005,0.0
3952,BGD,Bangladesh,2023-05-28,0.745,0.0,0.0
3953,BGD,Bangladesh,2023-06-04,0.6799999999999999,0.001,0.0
3954,BGD,Bangladesh,2023-06-11,0.663,0.006,0.0
3955,BGD,Bangladesh,2023-06-18,0.566,0.0,0.0
3956,BGD,Bangladesh,2023-06-25,0.449,0.0,0.0
3957,BGD,Bangladesh,2023-07-02,0.385,0.0,0.0
3958,BGD,Bangladesh,2023-07-09,0.326,0.0,0.0
3959,BGD,Bangladesh,2023-07-16,0.125,0.0,0.0
3960,BGR,Bulgaria,2019-10-06,0.0,0.0,0.0
3961,BGR,Bulgaria,2019-10-13,0.0,0.0,0.0
3962,BGR,Bulgaria,2019-10-20,0.0,0.0,0.0
3963,BGR,Bulgaria,2019-10-27,0.0,0.0,0.0
3964,BGR,Bulgaria,2019-11-03,0.0,0.0,0.0
3965,BGR,Bulgaria,2019-11-10,0.0,0.0,0.0
3966,BGR,Bulgaria,2019-11-17,0.0,0.0,0.0
3967,BGR,Bulgaria,2019-11-24,0.0,0.0,0.0
3968,BGR,Bulgaria,2019-12-01,0.0,0.0,0.0
3969,BGR,Bulgaria,2019-12-08,0.084,0.0,0.0
3970,BGR,Bulgaria,2019-12-15,1.494,0.042,0.0
3971,BGR,Bulgaria,2019-12-22,8.763,0.273,0.0
3972,BGR,Bulgaria,2019-12-29,20.329,0.231,0.0
3973,BGR,Bulgaria,2020-01-05,24.243,0.883,0.0
3974,BGR,Bulgaria,2020-01-12,26.415,1.708,0.0
3975,BGR,Bulgaria,2020-01-19,22.811,1.4140000000000001,0.0
3976,BGR,Bulgaria,2020-01-26,36.230000000000004,1.939,38.632
3977,BGR,Bulgaria,2020-02-02,58.01,2.128,45.71
3978,BGR,Bulgaria,2020-02-09,47.497,2.527,52.05
3979,BGR,Bulgaria,2020-02-16,49.036,2.632,53.819
3980,BGR,Bulgaria,2020-02-23,35.642,2.6109999999999998,42.023
3981,BGR,Bulgaria,2020-03-01,29.112,2.9890000000000003,31.997
3982,BGR,Bulgaria,2020-03-08,15.043000000000001,1.6869999999999998,19.463
3983,BGR,Bulgaria,2020-03-15,36.717,2.779,23.739
3984,BGR,Bulgaria,2020-03-22,82.911,2.0869999999999997,39.369
3985,BGR,Bulgaria,2020-03-29,92.45100000000001,3.772,53.377
3986,BGR,Bulgaria,2020-04-05,117.32600000000001,2.675,64.141
3987,BGR,Bulgaria,2020-04-12,164.514,3.71,71.218
3988,BGR,Bulgaria,2020-04-19,220.141,3.962,81.245
3989,BGR,Bulgaria,2020-04-26,220.164,4.8660000000000005,91.714
3990,BGR,Bulgaria,2020-05-03,243.674,5.922,103.068
3991,BGR,Bulgaria,2020-05-10,224.356,7.204,121.351
3992,BGR,Bulgaria,2020-05-17,211.31799999999998,8.637,126.955
3993,BGR,Bulgaria,2020-05-24,143.95499999999998,7.3709999999999996,115.306
3994,BGR,Bulgaria,2020-05-31,132.72299999999998,7.582,105.427
3995,BGR,Bulgaria,2020-06-07,137.08499999999998,8.974,108.671
3996,BGR,Bulgaria,2020-06-14,129.693,9.309,112.357
3997,BGR,Bulgaria,2020-06-21,125.838,6.614,108.228
3998,BGR,Bulgaria,2020-06-28,142.10199999999998,5.516,105.574
3999,BGR,Bulgaria,2020-07-05,180.923,5.391,120.024
4000,BGR,Bulgaria,2020-07-12,251.235,7.622999999999999,143.174
4001,BGR,Bulgaria,2020-07-19,454.883,7.9399999999999995,192.717
4002,BGR,Bulgaria,2020-07-26,783.3399999999999,12.175,240.786
4003,BGR,Bulgaria,2020-08-02,1390.373,18.766,326.897
4004,BGR,Bulgaria,2020-08-09,2387.283,32.083999999999996,430.849
4005,BGR,Bulgaria,2020-08-16,3218.544,54.285,615.752
4006,BGR,Bulgaria,2020-08-23,3390.554,73.37,805.52
4007,BGR,Bulgaria,2020-08-30,3383.392,111.705,938.52
4008,BGR,Bulgaria,2020-09-06,3062.689,138.057,978.331
4009,BGR,Bulgaria,2020-09-13,2795.022,142.75300000000001,1008.411
4010,BGR,Bulgaria,2020-09-20,2542.986,132.85399999999998,1031.708
4011,BGR,Bulgaria,2020-09-27,1660.228,128.953,902.837
4012,BGR,Bulgaria,2020-10-04,918.953,83.26899999999999,740.642
4013,BGR,Bulgaria,2020-10-11,811.015,75.392,631.971
4014,BGR,Bulgaria,2020-10-18,768.55,65.193,581.691
4015,BGR,Bulgaria,2020-10-25,483.21400000000006,54.745,475.232
4016,BGR,Bulgaria,2020-11-01,456.714,47.165,415.514
4017,BGR,Bulgaria,2020-11-08,599.615,33.387,427.753
4018,BGR,Bulgaria,2020-11-15,749.213,42.022000000000006,461.371
4019,BGR,Bulgaria,2020-11-22,899.5899999999999,42.402,517.992
4020,BGR,Bulgaria,2020-11-29,1091.2350000000001,36.105,595.256
4021,BGR,Bulgaria,2020-12-06,1573.65,50.427,738.578
4022,BGR,Bulgaria,2020-12-13,2036.857,67.34,887.207
4023,BGR,Bulgaria,2020-12-20,2801.638,96.43100000000001,1120.621
4024,BGR,Bulgaria,2020-12-27,3642.0600000000004,106.922,1316.287
4025,BGR,Bulgaria,2021-01-03,3712.1400000000003,104.5,1446.633
4026,BGR,Bulgaria,2021-01-10,3501.0150000000003,126.09,1526.846
4027,BGR,Bulgaria,2021-01-17,2739.706,123.246,1444.864
4028,BGR,Bulgaria,2021-01-24,2058.593,114.655,1267.776
4029,BGR,Bulgaria,2021-01-31,1570.722,103.445,1102.927
4030,BGR,Bulgaria,2021-02-07,1086.7279999999998,83.58500000000001,983.492
4031,BGR,Bulgaria,2021-02-14,732.406,65.212,797.705
4032,BGR,Bulgaria,2021-02-21,568.818,48.972,645.684
4033,BGR,Bulgaria,2021-02-28,353.878,33.533,520.941
4034,BGR,Bulgaria,2021-03-07,234.67399999999998,24.772,433.798
4035,BGR,Bulgaria,2021-03-14,170.57600000000002,21.506,363.759
4036,BGR,Bulgaria,2021-03-21,124.681,12.657,309.203
4037,BGR,Bulgaria,2021-03-28,100.605,12.302,243.293
4038,BGR,Bulgaria,2021-04-04,75.39,6.001,220.438
4039,BGR,Bulgaria,2021-04-11,74.27000000000001,8.386000000000001,141.7
4040,BGR,Bulgaria,2021-04-18,62.263000000000005,7.691,108.818
4041,BGR,Bulgaria,2021-04-25,75.894,4.172,106.459
4042,BGR,Bulgaria,2021-05-02,118.361,3.457,111.325
4043,BGR,Bulgaria,2021-05-09,239.482,3.348,134.769
4044,BGR,Bulgaria,2021-05-16,463.476,6.765,177.972
4045,BGR,Bulgaria,2021-05-23,810.616,13.693999999999999,270.129
4046,BGR,Bulgaria,2021-05-30,1220.275,21.189,423.624
4047,BGR,Bulgaria,2021-06-06,1512.816,38.04,551.169
4048,BGR,Bulgaria,2021-06-13,1509.723,55.903,635.068
4049,BGR,Bulgaria,2021-06-20,1403.575,59.655,675.911
4050,BGR,Bulgaria,2021-06-27,1600.779,74.988,727.666
4051,BGR,Bulgaria,2021-07-04,1620.645,70.145,759.663
4052,BGR,Bulgaria,2021-07-11,1968.583,82.08699999999999,770.132
4053,BGR,Bulgaria,2021-07-18,2273.638,91.441,832.503
4054,BGR,Bulgaria,2021-07-25,3048.4680000000003,94.624,940.289
4055,BGR,Bulgaria,2021-08-01,4290.505,120.00599999999999,1080.072
4056,BGR,Bulgaria,2021-08-08,4807.776,134.749,1201.571
4057,BGR,Bulgaria,2021-08-15,4342.1720000000005,162.36399999999998,1257.16
4058,BGR,Bulgaria,2021-08-22,3320.0280000000002,170.725,1140.821
4059,BGR,Bulgaria,2021-08-29,2580.143,143.176,1032.298
4060,BGR,Bulgaria,2021-09-05,2322.637,125.119,954.002
4061,BGR,Bulgaria,2021-09-12,1993.904,110.651,840.761
4062,BGR,Bulgaria,2021-09-19,1693.42,97.887,731.5
4063,BGR,Bulgaria,2021-09-26,1487.7949999999998,81.034,634.035
4064,BGR,Bulgaria,2021-10-03,1507.616,70.376,610.738
4065,BGR,Bulgaria,2021-10-10,2450.391,68.731,660.134
4066,BGR,Bulgaria,2021-10-17,4689.544,78.44200000000001,772.639
4067,BGR,Bulgaria,2021-10-24,6241.776,78.992,775.44
4068,BGR,Bulgaria,2021-10-31,8778.403,85.288,788.416
4069,BGR,Bulgaria,2021-11-07,8952.939999999999,74.082,855.063
4070,BGR,Bulgaria,2021-11-14,7715.601,90.008,925.102
4071,BGR,Bulgaria,2021-11-21,5967.688,93.212,843.562
4072,BGR,Bulgaria,2021-11-28,4384.558,90.45,720.589
4073,BGR,Bulgaria,2021-12-05,2976.66,65.576,538.488
4074,BGR,Bulgaria,2021-12-12,1884.308,50.367,417.431
4075,BGR,Bulgaria,2021-12-19,1679.416,38.466,346.36
4076,BGR,Bulgaria,2021-12-26,1655.992,27.067,303.01
4077,BGR,Bulgaria,2022-01-02,1341.356,22.707,290.624
4078,BGR,Bulgaria,2022-01-09,1027.856,19.865000000000002,215.425
4079,BGR,Bulgaria,2022-01-16,678.736,17.945999999999998,170.6
4080,BGR,Bulgaria,2022-01-23,593.1469999999999,12.786999999999999,145.976
4081,BGR,Bulgaria,2022-01-30,544.2819999999999,9.814,136.834
4082,BGR,Bulgaria,2022-02-06,535.941,9.204,118.402
4083,BGR,Bulgaria,2022-02-13,355.567,8.360000000000001,95.253
4084,BGR,Bulgaria,2022-02-20,335.7,10.931999999999999,84.341
4085,BGR,Bulgaria,2022-02-27,257.408,6.593999999999999,69.302
4086,BGR,Bulgaria,2022-03-06,193.79,6.0680000000000005,54.851
4087,BGR,Bulgaria,2022-03-13,167.25199999999998,4.487,46.004
4088,BGR,Bulgaria,2022-03-20,157.79500000000002,4.76,39.959
4089,BGR,Bulgaria,2022-03-27,189.727,4.003,40.254
4090,BGR,Bulgaria,2022-04-03,310.086,3.0100000000000002,49.986
4091,BGR,Bulgaria,2022-04-10,496.697,1.582,61.487
4092,BGR,Bulgaria,2022-04-17,748.7919999999999,1.667,67.827
4093,BGR,Bulgaria,2022-04-24,1041.21,3.962,116.486
4094,BGR,Bulgaria,2022-05-01,1569.8999999999999,5.811,141.11
4095,BGR,Bulgaria,2022-05-08,1622.8139999999999,6.992999999999999,153.348
4096,BGR,Bulgaria,2022-05-15,972.663,6.721,156.887
4097,BGR,Bulgaria,2022-05-22,1282.1,8.113,156.15
4098,BGR,Bulgaria,2022-05-29,936.0120000000001,6.954000000000001,135.654
4099,BGR,Bulgaria,2022-06-05,102.667,0.548,123.121
4100,BGR,Bulgaria,2022-06-12,689.306,4.025,109.555
4101,BGR,Bulgaria,2022-06-19,513.423,5.054,92.156
4102,BGR,Bulgaria,2022-06-26,513.676,4.234,81.982
4103,BGR,Bulgaria,2022-07-03,533.98,3.094,78.886
4104,BGR,Bulgaria,2022-07-10,711.006,3.242,88.618
4105,BGR,Bulgaria,2022-07-17,721.518,4.34,99.824
4106,BGR,Bulgaria,2022-07-24,746.4979999999999,5.579000000000001,104.395
4107,BGR,Bulgaria,2022-07-31,636.308,5.496,102.773
4108,BGR,Bulgaria,2022-08-07,559.659,6.112,97.317
4109,BGR,Bulgaria,2022-08-14,414.924,7.859,85.374
4110,BGR,Bulgaria,2022-08-21,331.591,5.601,79.771
4111,BGR,Bulgaria,2022-08-28,243.353,6.194,67.68
4112,BGR,Bulgaria,2022-09-04,192.948,4.255,57.358
4113,BGR,Bulgaria,2022-09-11,166.094,3.031,51.902
4114,BGR,Bulgaria,2022-09-18,178.898,1.939,57.063
4115,BGR,Bulgaria,2022-09-25,185.557,2.7159999999999997,53.082
4116,BGR,Bulgaria,2022-10-02,155.855,1.5190000000000001,51.755
